filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss376.png,400,221,with_mask,58,48,94,88
maksssksksss376.png,400,221,with_mask,144,17,154,33
maksssksksss376.png,400,221,with_mask,191,29,210,51
maksssksksss376.png,400,221,with_mask,229,15,242,31
maksssksksss376.png,400,221,with_mask,318,77,330,94
maksssksksss376.png,400,221,with_mask,338,72,349,84
maksssksksss376.png,400,221,with_mask,350,79,377,102
maksssksksss377.png,400,300,with_mask,132,75,246,176
maksssksksss378.png,400,188,with_mask,112,90,158,132
maksssksksss378.png,400,188,with_mask,237,61,285,103
maksssksksss379.png,301,400,without_mask,129,197,212,317
maksssksksss38.png,400,285,with_mask,194,102,230,139
maksssksksss38.png,400,285,without_mask,252,116,284,149
maksssksksss380.png,301,400,with_mask,47,210,157,359
maksssksksss381.png,400,311,with_mask,97,64,120,89
maksssksksss381.png,400,311,with_mask,163,75,185,95
maksssksksss381.png,400,311,with_mask,207,70,229,96
maksssksksss381.png,400,311,with_mask,247,73,267,96
maksssksksss381.png,400,311,without_mask,356,148,362,156
maksssksksss381.png,400,311,without_mask,379,135,385,144
maksssksksss382.png,400,300,with_mask,324,89,340,111
maksssksksss382.png,400,300,with_mask,256,111,274,128
maksssksksss382.png,400,300,with_mask,195,96,215,114
maksssksksss382.png,400,300,with_mask,139,105,158,126
maksssksksss382.png,400,300,with_mask,64,95,82,121
maksssksksss383.png,301,400,with_mask,90,183,190,309
maksssksksss384.png,267,400,with_mask,37,244,50,258
maksssksksss384.png,267,400,with_mask,146,238,161,255
maksssksksss384.png,267,400,without_mask,186,265,194,277
maksssksksss384.png,267,400,with_mask,221,237,238,254
maksssksksss385.png,400,245,with_mask,125,76,157,113
maksssksksss385.png,400,245,without_mask,385,25,396,46
maksssksksss385.png,400,245,without_mask,217,27,229,41
maksssksksss385.png,400,245,without_mask,51,20,61,31
maksssksksss385.png,400,245,without_mask,87,15,97,27
maksssksksss386.png,400,268,mask_weared_incorrect,83,43,110,75
maksssksksss386.png,400,268,with_mask,139,65,167,94
maksssksksss386.png,400,268,with_mask,185,70,204,89
maksssksksss386.png,400,268,with_mask,228,67,248,88
maksssksksss386.png,400,268,with_mask,249,76,262,90
maksssksksss386.png,400,268,with_mask,262,68,273,81
maksssksksss386.png,400,268,without_mask,283,73,288,80
maksssksksss386.png,400,268,without_mask,290,72,295,78
maksssksksss386.png,400,268,with_mask,314,75,320,81
maksssksksss387.png,400,226,with_mask,209,73,247,113
maksssksksss387.png,400,226,mask_weared_incorrect,287,60,328,115
maksssksksss387.png,400,226,with_mask,354,109,400,191
maksssksksss387.png,400,226,without_mask,156,20,173,37
maksssksksss388.png,400,225,with_mask,26,92,44,121
maksssksksss388.png,400,225,with_mask,106,88,122,111
maksssksksss388.png,400,225,with_mask,122,102,146,124
maksssksksss388.png,400,225,with_mask,151,73,168,94
maksssksksss388.png,400,225,without_mask,168,76,190,100
maksssksksss388.png,400,225,with_mask,188,96,219,131
maksssksksss388.png,400,225,without_mask,192,59,210,78
maksssksksss388.png,400,225,without_mask,223,53,243,76
maksssksksss388.png,400,225,without_mask,272,67,291,88
maksssksksss388.png,400,225,with_mask,260,93,279,115
maksssksksss388.png,400,225,with_mask,288,86,308,113
maksssksksss388.png,400,225,with_mask,348,71,366,91
maksssksksss388.png,400,225,mask_weared_incorrect,303,96,330,123
maksssksksss388.png,400,225,without_mask,371,77,396,100
maksssksksss388.png,400,225,without_mask,68,75,80,88
maksssksksss388.png,400,225,without_mask,321,70,333,84
maksssksksss388.png,400,225,with_mask,367,67,378,79
maksssksksss389.png,400,300,with_mask,123,148,188,217
maksssksksss389.png,400,300,with_mask,1,231,57,295
maksssksksss389.png,400,300,with_mask,15,67,62,116
maksssksksss389.png,400,300,with_mask,114,74,159,116
maksssksksss389.png,400,300,with_mask,236,80,293,135
maksssksksss389.png,400,300,with_mask,191,30,233,78
maksssksksss389.png,400,300,with_mask,279,10,317,52
maksssksksss389.png,400,300,with_mask,1,84,21,117
maksssksksss389.png,400,300,with_mask,330,18,368,53
maksssksksss389.png,400,300,with_mask,246,13,273,47
maksssksksss389.png,400,300,without_mask,163,44,191,75
maksssksksss389.png,400,300,without_mask,339,59,393,111
maksssksksss39.png,398,400,with_mask,157,107,223,184
maksssksksss39.png,398,400,with_mask,239,97,347,219
maksssksksss390.png,400,300,with_mask,51,131,81,159
maksssksksss390.png,400,300,with_mask,96,130,126,158
maksssksksss390.png,400,300,with_mask,197,126,219,150
maksssksksss390.png,400,300,with_mask,281,137,305,157
maksssksksss390.png,400,300,with_mask,315,130,332,147
maksssksksss390.png,400,300,with_mask,387,114,400,131
maksssksksss391.png,400,270,with_mask,93,34,119,61
maksssksksss391.png,400,270,with_mask,174,62,199,92
maksssksksss391.png,400,270,with_mask,234,91,262,118
maksssksksss391.png,400,270,with_mask,305,77,336,108
maksssksksss392.png,400,277,with_mask,168,76,292,211
maksssksksss393.png,400,400,with_mask,44,88,161,206
maksssksksss393.png,400,400,with_mask,241,261,365,390
maksssksksss394.png,400,218,with_mask,142,13,249,133
maksssksksss395.png,400,267,with_mask,218,57,307,164
maksssksksss396.png,400,300,with_mask,24,118,55,151
maksssksksss396.png,400,300,with_mask,83,140,116,176
maksssksksss396.png,400,300,with_mask,167,97,210,142
maksssksksss396.png,400,300,with_mask,269,142,291,165
maksssksksss396.png,400,300,without_mask,310,86,366,135
maksssksksss397.png,400,225,with_mask,40,43,82,91
maksssksksss397.png,400,225,with_mask,181,58,252,128
maksssksksss397.png,400,225,with_mask,303,49,358,107
maksssksksss398.png,400,336,with_mask,153,122,251,223
maksssksksss399.png,400,267,with_mask,305,93,334,135
maksssksksss399.png,400,267,with_mask,324,84,351,111
maksssksksss399.png,400,267,with_mask,191,98,228,134
maksssksksss399.png,400,267,with_mask,155,60,183,96
maksssksksss399.png,400,267,with_mask,106,70,129,98
maksssksksss399.png,400,267,with_mask,51,54,81,90
maksssksksss399.png,400,267,with_mask,236,54,275,87
maksssksksss399.png,400,267,without_mask,267,56,298,91
maksssksksss4.png,301,400,with_mask,70,185,176,321
maksssksksss40.png,400,267,with_mask,65,87,106,134
maksssksksss40.png,400,267,with_mask,203,75,232,114
maksssksksss40.png,400,267,with_mask,258,77,297,123
maksssksksss40.png,400,267,without_mask,367,80,394,112
maksssksksss400.png,400,225,with_mask,87,117,136,171
maksssksksss400.png,400,225,with_mask,165,95,214,148
maksssksksss400.png,400,225,with_mask,281,84,331,135
maksssksksss401.png,400,280,without_mask,101,49,134,91
maksssksksss401.png,400,280,without_mask,133,75,166,111
maksssksksss401.png,400,280,with_mask,228,102,263,148
maksssksksss401.png,400,280,with_mask,346,62,367,101
maksssksksss402.png,301,400,without_mask,90,256,165,349
maksssksksss403.png,301,400,with_mask,96,226,199,350
maksssksksss404.png,301,400,without_mask,112,214,183,319
maksssksksss405.png,301,400,with_mask,101,264,182,370
maksssksksss406.png,400,210,mask_weared_incorrect,171,69,239,144
maksssksksss407.png,301,400,with_mask,102,204,202,331
maksssksksss408.png,400,225,with_mask,1,66,26,94
maksssksksss408.png,400,225,with_mask,19,46,44,73
maksssksksss408.png,400,225,without_mask,76,38,104,61
maksssksksss408.png,400,225,with_mask,129,37,148,55
maksssksksss408.png,400,225,with_mask,154,34,182,52
maksssksksss408.png,400,225,with_mask,151,64,180,89
maksssksksss408.png,400,225,with_mask,51,64,94,106
maksssksksss408.png,400,225,with_mask,195,64,228,92
maksssksksss408.png,400,225,with_mask,309,77,344,112
maksssksksss408.png,400,225,without_mask,256,45,283,69
maksssksksss409.png,301,400,with_mask,91,208,172,320
maksssksksss41.png,400,281,with_mask,29,184,63,216
maksssksksss41.png,400,281,with_mask,50,165,74,194
maksssksksss41.png,400,281,with_mask,107,175,139,208
maksssksksss41.png,400,281,with_mask,181,151,201,172
maksssksksss41.png,400,281,with_mask,202,188,236,225
maksssksksss41.png,400,281,with_mask,234,183,247,207
maksssksksss41.png,400,281,with_mask,253,169,271,189
maksssksksss41.png,400,281,with_mask,283,203,315,235
maksssksksss41.png,400,281,with_mask,337,186,361,210
maksssksksss410.png,400,267,with_mask,34,153,62,176
maksssksksss410.png,400,267,with_mask,88,138,111,163
maksssksksss410.png,400,267,with_mask,139,207,168,234
maksssksksss410.png,400,267,with_mask,116,135,135,154
maksssksksss410.png,400,267,with_mask,135,103,152,121
maksssksksss410.png,400,267,mask_weared_incorrect,101,91,115,106
maksssksksss410.png,400,267,with_mask,58,109,72,127
maksssksksss410.png,400,267,with_mask,56,91,65,103
maksssksksss410.png,400,267,with_mask,80,81,89,91
maksssksksss410.png,400,267,with_mask,176,115,202,139
maksssksksss410.png,400,267,with_mask,205,96,221,115
maksssksksss410.png,400,267,with_mask,291,110,324,139
maksssksksss410.png,400,267,with_mask,366,131,381,154
maksssksksss410.png,400,267,with_mask,246,87,255,105
maksssksksss410.png,400,267,with_mask,217,62,231,78
maksssksksss410.png,400,267,with_mask,180,56,192,68
maksssksksss410.png,400,267,with_mask,121,63,130,76
maksssksksss410.png,400,267,with_mask,34,83,42,99
maksssksksss410.png,400,267,with_mask,26,70,34,82
maksssksksss410.png,400,267,with_mask,55,60,67,74
maksssksksss410.png,400,267,with_mask,87,53,95,62
maksssksksss411.png,400,267,with_mask,21,98,43,120
maksssksksss411.png,400,267,without_mask,84,81,111,114
maksssksksss411.png,400,267,with_mask,142,101,174,141
maksssksksss411.png,400,267,with_mask,191,91,217,117
maksssksksss411.png,400,267,with_mask,226,63,260,100
maksssksksss411.png,400,267,with_mask,299,85,313,104
maksssksksss411.png,400,267,with_mask,321,60,353,95
maksssksksss411.png,400,267,with_mask,370,94,396,122
maksssksksss412.png,400,400,with_mask,190,100,267,186
maksssksksss412.png,400,400,with_mask,317,198,391,274
maksssksksss413.png,400,210,with_mask,71,53,104,88
maksssksksss413.png,400,210,with_mask,174,32,204,70
maksssksksss413.png,400,210,with_mask,291,80,340,134
maksssksksss414.png,400,225,with_mask,119,81,147,117
maksssksksss414.png,400,225,with_mask,103,42,123,60
maksssksksss414.png,400,225,with_mask,203,23,226,48
maksssksksss414.png,400,225,with_mask,314,15,342,46
maksssksksss415.png,301,400,with_mask,86,127,179,234
maksssksksss416.png,400,226,with_mask,130,20,149,39
maksssksksss416.png,400,226,with_mask,173,82,196,102
maksssksksss416.png,400,226,with_mask,276,77,295,99
maksssksksss416.png,400,226,with_mask,300,93,318,120
maksssksksss417.png,301,400,with_mask,115,200,217,338
maksssksksss418.png,400,225,with_mask,340,146,353,159
maksssksksss418.png,400,225,with_mask,49,158,58,168
maksssksksss419.png,267,400,with_mask,128,46,151,77
maksssksksss419.png,267,400,without_mask,7,156,19,177
maksssksksss419.png,267,400,without_mask,20,163,38,183
maksssksksss419.png,267,400,without_mask,37,151,50,169
maksssksksss419.png,267,400,without_mask,50,158,59,175
maksssksksss419.png,267,400,without_mask,59,157,69,173
maksssksksss419.png,267,400,without_mask,190,112,196,123
maksssksksss419.png,267,400,without_mask,73,155,82,170
maksssksksss42.png,400,353,with_mask,36,73,95,141
maksssksksss42.png,400,353,with_mask,175,67,228,133
maksssksksss42.png,400,353,with_mask,304,67,363,135
maksssksksss42.png,400,353,with_mask,33,244,95,312
maksssksksss42.png,400,353,with_mask,170,248,231,321
maksssksksss42.png,400,353,with_mask,306,248,366,313
maksssksksss420.png,301,400,without_mask,96,171,197,282
maksssksksss421.png,400,267,with_mask,65,78,97,114
maksssksksss421.png,400,267,with_mask,111,109,130,130
maksssksksss421.png,400,267,with_mask,182,41,221,83
maksssksksss421.png,400,267,with_mask,212,79,233,100
maksssksksss421.png,400,267,with_mask,302,53,341,94
maksssksksss422.png,400,400,with_mask,45,47,114,130
maksssksksss422.png,400,400,with_mask,224,247,350,372
maksssksksss423.png,400,226,with_mask,3,49,16,64
maksssksksss423.png,400,226,with_mask,42,11,66,40
maksssksksss423.png,400,226,with_mask,100,66,109,82
maksssksksss423.png,400,226,mask_weared_incorrect,144,68,155,81
maksssksksss423.png,400,226,with_mask,157,24,170,45
maksssksksss423.png,400,226,with_mask,202,29,212,48
maksssksksss423.png,400,226,with_mask,197,45,208,60
maksssksksss423.png,400,226,with_mask,256,44,270,60
maksssksksss423.png,400,226,with_mask,276,46,289,62
maksssksksss423.png,400,226,with_mask,305,63,312,73
maksssksksss423.png,400,226,with_mask,320,48,335,64
maksssksksss423.png,400,226,with_mask,351,55,363,69
maksssksksss423.png,400,226,with_mask,366,55,376,70
maksssksksss424.png,400,267,without_mask,14,185,22,201
maksssksksss424.png,400,267,with_mask,31,186,48,205
maksssksksss424.png,400,267,with_mask,67,181,74,193
maksssksksss424.png,400,267,with_mask,97,194,113,210
maksssksksss424.png,400,267,without_mask,126,146,136,158
maksssksksss424.png,400,267,with_mask,135,150,149,163
maksssksksss424.png,400,267,mask_weared_incorrect,153,155,165,165
maksssksksss424.png,400,267,without_mask,142,171,155,185
maksssksksss424.png,400,267,with_mask,122,181,137,194
maksssksksss424.png,400,267,with_mask,159,173,174,189
maksssksksss424.png,400,267,with_mask,176,159,190,176
maksssksksss424.png,400,267,with_mask,214,153,226,165
maksssksksss424.png,400,267,with_mask,194,179,210,196
maksssksksss424.png,400,267,with_mask,203,197,220,217
maksssksksss424.png,400,267,with_mask,233,148,248,164
maksssksksss424.png,400,267,without_mask,221,248,240,267
maksssksksss424.png,400,267,with_mask,222,125,233,135
maksssksksss424.png,400,267,with_mask,201,115,210,126
maksssksksss424.png,400,267,with_mask,242,126,252,137
maksssksksss424.png,400,267,with_mask,287,106,297,116
maksssksksss424.png,400,267,with_mask,312,110,319,118
maksssksksss424.png,400,267,with_mask,358,130,368,139
maksssksksss425.png,400,400,with_mask,203,122,349,266
maksssksksss426.png,400,267,with_mask,154,78,313,247
maksssksksss427.png,400,210,with_mask,120,61,182,129
maksssksksss427.png,400,210,with_mask,52,68,68,85
maksssksksss427.png,400,210,with_mask,216,64,238,86
maksssksksss427.png,400,210,with_mask,299,1,395,88
maksssksksss428.png,400,267,with_mask,34,153,63,175
maksssksksss428.png,400,267,with_mask,87,140,111,161
maksssksksss428.png,400,267,with_mask,116,133,135,153
maksssksksss428.png,400,267,with_mask,138,207,168,234
maksssksksss428.png,400,267,with_mask,177,115,203,138
maksssksksss428.png,400,267,with_mask,292,110,324,138
maksssksksss428.png,400,267,with_mask,366,133,382,153
maksssksksss428.png,400,267,with_mask,205,95,220,115
maksssksksss428.png,400,267,with_mask,245,87,255,104
maksssksksss428.png,400,267,with_mask,218,63,232,78
maksssksksss428.png,400,267,with_mask,180,56,191,68
maksssksksss428.png,400,267,with_mask,58,110,72,128
maksssksksss428.png,400,267,mask_weared_incorrect,101,93,116,105
maksssksksss428.png,400,267,with_mask,55,92,65,103
maksssksksss428.png,400,267,with_mask,134,105,151,120
maksssksksss428.png,400,267,with_mask,121,64,130,76
maksssksksss428.png,400,267,with_mask,56,62,66,74
maksssksksss428.png,400,267,with_mask,79,81,89,91
maksssksksss428.png,400,267,with_mask,34,87,43,97
maksssksksss428.png,400,267,with_mask,27,72,35,80
maksssksksss428.png,400,267,with_mask,86,54,94,62
maksssksksss429.png,400,267,with_mask,28,57,50,80
maksssksksss429.png,400,267,with_mask,102,112,124,133
maksssksksss429.png,400,267,with_mask,163,118,184,142
maksssksksss429.png,400,267,with_mask,251,212,267,236
maksssksksss43.png,266,400,with_mask,116,46,172,108
maksssksksss43.png,266,400,with_mask,7,121,31,147
maksssksksss430.png,400,300,with_mask,112,87,176,144
maksssksksss430.png,400,300,with_mask,220,73,294,133
maksssksksss431.png,400,226,mask_weared_incorrect,20,71,76,129
maksssksksss431.png,400,226,with_mask,150,114,197,171
maksssksksss431.png,400,226,with_mask,201,149,230,192
maksssksksss431.png,400,226,with_mask,241,153,291,205
maksssksksss431.png,400,226,with_mask,309,140,345,185
maksssksksss431.png,400,226,with_mask,250,67,275,99
maksssksksss431.png,400,226,with_mask,276,60,302,87
maksssksksss431.png,400,226,with_mask,196,48,214,72
maksssksksss431.png,400,226,with_mask,214,35,234,57
maksssksksss431.png,400,226,with_mask,178,65,204,87
maksssksksss431.png,400,226,with_mask,232,11,248,26
maksssksksss431.png,400,226,with_mask,266,6,281,19
maksssksksss431.png,400,226,with_mask,207,8,222,22
maksssksksss432.png,400,243,with_mask,181,75,247,148
maksssksksss433.png,301,400,with_mask,132,191,222,323
maksssksksss434.png,400,400,with_mask,138,155,325,339
maksssksksss435.png,400,282,with_mask,94,48,115,71
maksssksksss435.png,400,282,with_mask,85,164,106,182
maksssksksss435.png,400,282,with_mask,164,51,193,86
maksssksksss435.png,400,282,with_mask,229,25,267,72
maksssksksss435.png,400,282,with_mask,263,57,291,87
maksssksksss436.png,300,400,with_mask,79,174,126,226
maksssksksss436.png,300,400,with_mask,206,120,259,178
maksssksksss437.png,400,267,with_mask,82,43,113,89
maksssksksss437.png,400,267,with_mask,131,111,147,131
maksssksksss437.png,400,267,with_mask,145,114,155,131
maksssksksss437.png,400,267,with_mask,205,109,232,139
maksssksksss437.png,400,267,with_mask,276,102,302,131
maksssksksss438.png,400,225,with_mask,78,22,92,36
maksssksksss438.png,400,225,with_mask,152,13,166,28
maksssksksss438.png,400,225,with_mask,233,32,246,46
maksssksksss438.png,400,225,with_mask,293,28,304,46
maksssksksss439.png,400,267,with_mask,192,120,224,155
maksssksksss439.png,400,267,with_mask,287,110,319,157
maksssksksss439.png,400,267,with_mask,134,126,151,146
maksssksksss439.png,400,267,with_mask,171,132,187,148
maksssksksss44.png,400,226,with_mask,43,139,80,182
maksssksksss44.png,400,226,with_mask,140,93,188,148
maksssksksss44.png,400,226,with_mask,261,47,321,120
maksssksksss44.png,400,226,without_mask,332,12,394,90
maksssksksss440.png,400,225,with_mask,81,25,102,47
maksssksksss440.png,400,225,mask_weared_incorrect,101,30,114,50
maksssksksss440.png,400,225,with_mask,122,48,134,62
maksssksksss440.png,400,225,with_mask,158,46,172,61
maksssksksss440.png,400,225,with_mask,184,49,216,77
maksssksksss440.png,400,225,with_mask,240,40,253,60
maksssksksss440.png,400,225,with_mask,303,29,323,52
maksssksksss440.png,400,225,mask_weared_incorrect,353,30,371,51
maksssksksss441.png,400,266,with_mask,17,156,67,206
maksssksksss441.png,400,266,with_mask,102,120,159,183
maksssksksss441.png,400,266,with_mask,206,117,267,185
maksssksksss442.png,301,400,without_mask,89,169,215,309
maksssksksss443.png,301,400,without_mask,89,155,187,264
maksssksksss444.png,400,259,without_mask,109,156,124,180
maksssksksss444.png,400,259,with_mask,242,146,282,184
maksssksksss444.png,400,259,with_mask,301,132,332,164
maksssksksss444.png,400,259,with_mask,346,159,383,196
maksssksksss445.png,400,267,with_mask,17,104,55,137
maksssksksss445.png,400,267,with_mask,52,78,86,111
maksssksksss445.png,400,267,mask_weared_incorrect,72,56,101,93
maksssksksss445.png,400,267,with_mask,142,73,177,108
maksssksksss445.png,400,267,with_mask,180,56,210,90
maksssksksss445.png,400,267,with_mask,240,68,264,96
maksssksksss445.png,400,267,with_mask,267,62,298,97
maksssksksss445.png,400,267,with_mask,332,34,350,61
maksssksksss445.png,400,267,with_mask,377,39,396,62
maksssksksss445.png,400,267,mask_weared_incorrect,199,237,230,266
maksssksksss446.png,500,500,with_mask,78,49,395,386
maksssksksss447.png,400,267,with_mask,108,60,127,79
maksssksksss447.png,400,267,with_mask,201,84,217,102
maksssksksss447.png,400,267,with_mask,313,74,331,97
maksssksksss448.png,400,216,with_mask,282,39,321,84
maksssksksss448.png,400,216,with_mask,230,34,264,69
maksssksksss448.png,400,216,with_mask,194,60,232,101
maksssksksss448.png,400,216,with_mask,99,50,150,99
maksssksksss449.png,400,381,with_mask,94,60,118,83
maksssksksss449.png,400,381,with_mask,124,72,147,93
maksssksksss449.png,400,381,with_mask,157,44,186,78
maksssksksss449.png,400,381,with_mask,265,242,295,276
maksssksksss45.png,400,226,without_mask,63,34,95,63
maksssksksss45.png,400,226,with_mask,222,40,272,84
maksssksksss45.png,400,226,without_mask,250,159,279,203
maksssksksss450.png,400,283,with_mask,65,100,101,137
maksssksksss450.png,400,283,with_mask,175,110,207,148
maksssksksss450.png,400,283,with_mask,208,67,240,102
maksssksksss450.png,400,283,with_mask,327,95,360,130
maksssksksss451.png,400,273,with_mask,11,1,33,13
maksssksksss451.png,400,273,with_mask,120,7,141,28
maksssksksss451.png,400,273,with_mask,93,36,114,59
maksssksksss451.png,400,273,without_mask,161,9,179,28
maksssksksss451.png,400,273,with_mask,126,37,152,67
maksssksksss451.png,400,273,with_mask,2,149,50,233
maksssksksss451.png,400,273,without_mask,230,48,244,67
maksssksksss451.png,400,273,without_mask,210,61,233,84
maksssksksss451.png,400,273,with_mask,184,99,213,131
maksssksksss451.png,400,273,with_mask,265,25,287,52
maksssksksss451.png,400,273,with_mask,323,43,341,66
maksssksksss451.png,400,273,with_mask,298,117,327,145
maksssksksss451.png,400,273,with_mask,363,86,386,108
maksssksksss452.png,400,289,with_mask,39,53,73,93
maksssksksss452.png,400,289,with_mask,129,66,156,96
maksssksksss452.png,400,289,with_mask,272,79,302,111
maksssksksss453.png,400,300,without_mask,2,56,16,74
maksssksksss453.png,400,300,without_mask,18,46,37,67
maksssksksss453.png,400,300,without_mask,46,46,59,62
maksssksksss453.png,400,300,without_mask,50,60,59,82
maksssksksss453.png,400,300,without_mask,19,109,32,127
maksssksksss453.png,400,300,with_mask,26,140,49,169
maksssksksss453.png,400,300,mask_weared_incorrect,47,172,71,203
maksssksksss453.png,400,300,without_mask,97,273,131,300
maksssksksss453.png,400,300,without_mask,108,7,120,22
maksssksksss453.png,400,300,without_mask,111,39,127,60
maksssksksss453.png,400,300,without_mask,133,51,146,73
maksssksksss453.png,400,300,without_mask,147,55,159,77
maksssksksss453.png,400,300,without_mask,97,104,114,124
maksssksksss453.png,400,300,with_mask,124,148,143,175
maksssksksss453.png,400,300,with_mask,158,147,175,173
maksssksksss453.png,400,300,without_mask,193,54,206,71
maksssksksss453.png,400,300,without_mask,208,54,219,72
maksssksksss453.png,400,300,with_mask,229,64,241,93
maksssksksss453.png,400,300,without_mask,261,26,279,53
maksssksksss453.png,400,300,without_mask,296,39,310,58
maksssksksss453.png,400,300,with_mask,344,34,365,61
maksssksksss453.png,400,300,with_mask,339,77,359,111
maksssksksss453.png,400,300,without_mask,108,10,122,22
maksssksksss454.png,400,278,with_mask,143,97,255,211
maksssksksss455.png,301,400,without_mask,115,222,225,373
maksssksksss456.png,400,300,with_mask,171,70,232,141
maksssksksss457.png,400,300,with_mask,270,98,313,142
maksssksksss457.png,400,300,with_mask,189,60,228,100
maksssksksss457.png,400,300,with_mask,122,73,150,100
maksssksksss457.png,400,300,without_mask,6,68,41,109
maksssksksss457.png,400,300,with_mask,334,92,351,110
maksssksksss457.png,400,300,with_mask,389,56,401,83
maksssksksss458.png,400,267,without_mask,22,110,47,136
maksssksksss458.png,400,267,with_mask,105,86,149,143
maksssksksss458.png,400,267,with_mask,146,118,182,159
maksssksksss459.png,298,400,with_mask,60,67,115,117
maksssksksss459.png,298,400,mask_weared_incorrect,185,77,239,134
maksssksksss46.png,400,226,with_mask,17,37,41,59
maksssksksss46.png,400,226,with_mask,68,21,87,38
maksssksksss46.png,400,226,with_mask,114,32,132,48
maksssksksss46.png,400,226,with_mask,147,31,170,53
maksssksksss46.png,400,226,with_mask,207,20,223,37
maksssksksss46.png,400,226,with_mask,238,27,251,43
maksssksksss46.png,400,226,with_mask,267,27,282,40
maksssksksss46.png,400,226,with_mask,287,22,302,39
maksssksksss46.png,400,226,with_mask,326,30,348,51
maksssksksss46.png,400,226,with_mask,357,27,375,45
maksssksksss460.png,400,267,without_mask,7,52,24,72
maksssksksss460.png,400,267,with_mask,26,58,53,94
maksssksksss460.png,400,267,with_mask,58,69,70,80
maksssksksss460.png,400,267,with_mask,111,50,133,76
maksssksksss460.png,400,267,with_mask,134,63,148,82
maksssksksss460.png,400,267,with_mask,206,69,221,88
maksssksksss460.png,400,267,without_mask,226,56,241,76
maksssksksss460.png,400,267,with_mask,243,75,260,95
maksssksksss460.png,400,267,with_mask,307,80,328,104
maksssksksss460.png,400,267,without_mask,155,91,166,101
maksssksksss460.png,400,267,with_mask,375,58,383,66
maksssksksss460.png,400,267,with_mask,278,58,288,70
maksssksksss461.png,400,268,with_mask,218,185,263,229
maksssksksss461.png,400,268,with_mask,300,124,347,176
maksssksksss461.png,400,268,with_mask,368,135,395,196
maksssksksss461.png,400,268,with_mask,369,47,395,81
maksssksksss461.png,400,268,with_mask,244,117,281,159
maksssksksss461.png,400,268,with_mask,141,80,186,128
maksssksksss461.png,400,268,with_mask,92,72,125,109
maksssksksss461.png,400,268,with_mask,57,106,91,140
maksssksksss461.png,400,268,with_mask,21,95,45,121
maksssksksss462.png,268,400,with_mask,119,38,148,73
maksssksksss463.png,365,400,with_mask,136,101,258,226
maksssksksss464.png,400,300,with_mask,57,67,107,122
maksssksksss464.png,400,300,with_mask,188,111,218,146
maksssksksss464.png,400,300,with_mask,233,83,262,117
maksssksksss464.png,400,300,with_mask,268,187,290,216
maksssksksss465.png,400,300,with_mask,231,42,297,128
maksssksksss466.png,400,267,with_mask,11,89,53,149
maksssksksss466.png,400,267,with_mask,71,60,122,111
maksssksksss466.png,400,267,with_mask,142,117,197,167
maksssksksss466.png,400,267,with_mask,265,53,310,104
maksssksksss467.png,400,290,with_mask,56,89,98,127
maksssksksss467.png,400,290,with_mask,181,62,215,95
maksssksksss467.png,400,290,with_mask,291,61,318,91
maksssksksss467.png,400,290,with_mask,318,91,348,120
maksssksksss467.png,400,290,mask_weared_incorrect,261,73,278,96
maksssksksss467.png,400,290,without_mask,152,76,171,98
maksssksksss468.png,301,400,with_mask,100,144,215,273
maksssksksss469.png,400,298,with_mask,166,100,243,175
maksssksksss469.png,400,298,with_mask,254,125,315,172
maksssksksss47.png,400,268,with_mask,152,64,285,207
maksssksksss470.png,400,200,with_mask,52,28,100,75
maksssksksss470.png,400,200,with_mask,95,63,123,91
maksssksksss470.png,400,200,with_mask,151,58,188,101
maksssksksss470.png,400,200,with_mask,276,40,304,88
maksssksksss470.png,400,200,with_mask,344,56,377,90
maksssksksss471.png,400,300,with_mask,65,71,100,113
maksssksksss471.png,400,300,without_mask,134,61,153,88
maksssksksss471.png,400,300,without_mask,168,35,194,68
maksssksksss471.png,400,300,with_mask,363,52,386,75
maksssksksss471.png,400,300,with_mask,336,78,357,95
maksssksksss472.png,400,300,with_mask,220,68,256,117
maksssksksss473.png,400,203,without_mask,53,79,91,123
maksssksksss473.png,400,203,with_mask,110,49,144,83
maksssksksss473.png,400,203,with_mask,244,28,276,67
maksssksksss473.png,400,203,with_mask,300,75,332,112
maksssksksss474.png,400,267,with_mask,1,163,32,198
maksssksksss474.png,400,267,with_mask,49,159,76,183
maksssksksss474.png,400,267,with_mask,154,45,178,67
maksssksksss474.png,400,267,with_mask,238,21,260,47
maksssksksss475.png,400,267,with_mask,45,69,73,96
maksssksksss475.png,400,267,with_mask,109,80,134,109
maksssksksss475.png,400,267,with_mask,164,64,198,100
maksssksksss475.png,400,267,with_mask,243,96,267,127
maksssksksss475.png,400,267,without_mask,303,84,339,130
maksssksksss475.png,400,267,with_mask,350,67,372,105
maksssksksss476.png,400,267,with_mask,353,17,381,51
maksssksksss476.png,400,267,with_mask,210,40,238,68
maksssksksss476.png,400,267,with_mask,17,72,41,97
maksssksksss476.png,400,267,with_mask,105,61,129,86
maksssksksss476.png,400,267,with_mask,94,116,118,152
maksssksksss476.png,400,267,without_mask,286,52,309,76
maksssksksss476.png,400,267,without_mask,116,110,143,138
maksssksksss477.png,400,267,without_mask,36,15,52,33
maksssksksss477.png,400,267,without_mask,62,49,81,67
maksssksksss477.png,400,267,without_mask,57,90,78,111
maksssksksss477.png,400,267,with_mask,45,138,65,157
